file_size,num_sections,machine_type,timestamp,subsystem,file_characteristics,file_entropy,section_entropy_mean,section_entropy_max,section_entropy_min,section_entropy_std,high_entropy_sections_count,num_imports,dll_count,imports_by_ordinal_count,suspicious_api_count,num_exports,num_delay_imports,address_of_entry_point,size_of_code,size_of_image,size_of_headers,checksum_stored,code_to_image_ratio,section_raw_size_mean,section_virtual_size_mean,aslr_enabled,dep_enabled,has_signature,checksum_mismatch,has_wx_section,has_debug_directory,has_resource_directory,has_tls_directory,has_relocations,resource_size,has_pdb,has_tls_callbacks,overlay_size,timestamp_age_years,code_section_ratio,mean_vr_raw_ratio,non_standard_section_count,has_packer_signature,Label
1858400,1,332,1269487063,2,8450,6.0825,6.0741,6.0741,6.0741,0.0,0,0,0,0,0,0,0,0,0,1859584,512,1896216,0.0,1851904.0,1851768.0,0,0,0,0,0,0,1,0,0,1851768,0,0,5984,16.18,0.0,0.9999,0,0,0
36864,5,332,1436498731,3,258,6.1435,4.2049,6.2793,0.1833,2.2018,0,113,8,2,1,0,0,28336,26624,49152,1024,59981,0.5417,7168.0,7113.2,1,1,0,0,0,1,1,0,1,2064,1,0,0,10.89,0.5321,1.5394,0,0,0
106496,7,34404,1436498050,2,34,6.3289,2.7883,6.4502,0.1976,2.4791,0,44,2,0,2,0,3,6336,4608,131072,1024,122329,0.0352,15067.4286,14905.7143,1,1,0,0,0,1,1,0,1,94728,0,0,0,10.89,0.0344,0.9387,1,0,0
337776,6,34404,1379103699,3,34,6.052,4.3439,6.3121,2.0748,1.3588,0,251,8,3,2,0,0,86432,215552,364544,1024,396108,0.5913,55040.0,58780.0,1,1,0,0,0,1,1,0,1,3796,0,0,6512,12.7,0.5906,1.3337,0,0,0
283136,9,34404,298268,3,559,6.2365,3.1612,6.2413,0.0,2.3714,0,421,5,0,2,0,0,5376,185344,319488,1024,293781,0.5801,31345.7778,32492.0,0,0,0,0,0,0,0,1,0,0,0,1,0,56.4,0.5791,0.7847,2,0,0
180736,6,34404,1484588727,3,34,6.0874,4.5317,5.9571,1.6451,1.4995,0,382,6,21,1,0,0,139476,138240,200704,1024,189769,0.6888,29952.0,29971.3333,1,1,0,0,0,0,1,0,1,964,0,0,0,9.36,0.6863,1.4222,0,0,0
55360,11,34404,1634231135,2,39,6.1129,2.5976,5.9614,0.0,2.1564,0,118,11,0,2,0,0,5328,16896,77824,1024,72752,0.2171,3304.7273,3279.6364,0,0,0,0,0,0,1,1,0,5000,0,1,17984,4.62,0.211,0.6153,3,0,0
67576,11,34404,34646048,2,39,5.9568,2.6511,5.8526,0.0,2.1941,0,210,13,0,2,0,0,5328,19456,81920,1024,99426,0.2375,4002.9091,3999.6364,0,0,0,0,0,0,1,1,0,5016,0,1,22520,55.31,0.2331,0.6428,3,0,0
27136,9,34404,84084737,3,559,5.3703,2.4598,5.8357,0.0,2.0412,0,96,3,0,1,0,0,5376,13312,57344,1024,39443,0.2321,2901.3333,2928.0,0,0,0,0,0,0,0,1,0,0,0,1,0,53.74,0.2282,0.6437,2,0,0
74768,11,34404,9148432,2,39,6.177,2.7034,6.1181,0.0,2.2159,0,174,11,0,2,0,0,5328,30720,94208,1024,84573,0.3261,4840.7273,5021.0909,0,0,0,0,0,0,1,1,0,4984,0,1,20496,56.12,0.3241,0.6454,3,0,0
9728,3,332,1050714447,3,271,5.0549,2.9382,6.0341,0.2921,2.3656,0,67,5,0,2,0,0,6281,6656,2969600,1024,16031,0.0022,2901.3333,985589.3333,0,0,0,0,0,1,1,0,0,1032,1,0,0,23.11,0.0021,1920.8029,0,0,0
96768,5,332,111578,3,783,6.4638,3.2226,6.4064,0.0,2.6945,0,90,3,0,1,0,0,4096,75264,114688,1024,100473,0.6562,19148.8,19277.6,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,0.6544,0.7252,1,0,0
365888,2,34404,1394855080,2,34,5.4577,5.1659,5.8044,4.5274,0.6385,0,0,0,0,0,0,0,0,224768,376832,512,396341,0.5965,179456.0,179330.0,1,1,0,0,0,1,1,0,0,134000,0,0,6464,12.2,0.5962,0.9992,0,0,0
68080,11,34404,0,2,39,6.1211,2.6717,5.962,0.0,2.1749,0,139,11,0,2,0,0,5328,26112,86016,1024,111604,0.3036,4375.2727,4349.0909,0,0,0,0,0,0,1,1,0,4992,0,1,18928,56.4,0.2998,0.6464,3,0,0
23680,5,332,1494283386,3,290,6.4475,4.4646,6.0903,0.7117,1.9194,0,51,7,0,1,0,0,8412,7168,32768,1024,60085,0.2188,3072.0,2997.4,1,1,0,0,0,1,1,0,1,1448,0,0,7296,9.05,0.2098,1.0961,0,0,0
59456,11,34404,23578656,2,39,6.0799,2.5516,5.9544,0.0,2.1514,0,130,10,0,2,0,0,5328,19968,77824,1024,73429,0.2566,3630.5455,3580.3636,0,0,0,0,0,0,1,1,0,4992,0,1,18496,55.66,0.2503,0.6183,3,0,0
41472,7,34404,1473222158,2,34,5.5728,3.1876,6.1256,0.6303,1.8891,0,98,20,0,3,0,10,20976,19968,65536,1024,81392,0.3047,5778.2857,5776.8571,1,1,0,0,0,1,1,0,1,8512,0,0,0,9.72,0.3018,1.1988,1,0,0
139264,3,332,1009896557,3,271,6.2867,5.2726,6.6405,4.5393,0.9681,0,61,1,0,2,0,0,62837,102400,147456,4096,0,0.6944,45056.0,46280.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,0.6792,1.0002,0,0,0
46424,4,34404,1484860116,2,35,6.1548,4.4837,5.7999,3.3987,0.9226,0,58,4,0,0,6,0,24392,23040,49152,1024,74694,0.4688,9600.0,9387.25,0,1,0,0,0,1,0,0,0,0,0,0,7000,9.35,0.4619,0.955,0,0,0
65536,2,34404,1430974282,3,302,5.4363,5.5391,5.7403,5.3378,0.2012,0,0,0,0,0,0,0,0,49152,73728,4096,72800,0.6667,30720.0,28907.0,1,1,0,0,0,1,1,0,0,12112,0,0,0,11.06,0.6199,0.9577,0,0,0
1352896,5,332,1439586059,3,258,6.6464,5.009,6.5932,2.9766,1.237,0,314,10,25,3,0,0,4770,826368,1368064,1024,1389694,0.604,268800.0,272146.2,1,1,0,0,0,1,1,0,1,11072,0,0,7872,10.79,0.604,1.0537,0,0,0
83456,6,34404,1436498258,2,34,6.7692,3.6407,6.9656,0.3014,2.3783,0,57,5,0,0,0,0,10096,8192,98304,1024,137540,0.0833,13738.6667,13705.3333,1,1,0,0,0,1,1,0,1,68488,0,0,0,10.89,0.0783,1.1478,0,0,0
50152,11,34404,22339968,2,39,6.059,2.4724,6.0282,0.0,2.1342,0,119,10,0,2,0,0,5328,12800,69632,1024,108307,0.1838,2839.2727,2809.0909,0,0,0,0,0,0,1,1,0,5024,0,1,17896,55.7,0.1803,0.5932,3,0,0
26112,9,34404,595457,3,559,5.162,2.2706,5.7963,0.0,2.0214,0,95,3,0,1,0,0,5376,12288,53248,1024,76598,0.2308,2787.5556,2732.8889,0,0,0,0,0,0,0,1,0,0,0,1,0,56.39,0.2251,0.5721,2,0,0
66560,6,34404,1436498328,3,34,5.8391,4.2995,6.1975,2.0941,1.1911,0,135,27,0,2,0,0,41072,41472,90112,1024,99166,0.4602,10922.6667,11049.6667,1,1,0,0,0,1,1,0,1,2032,1,0,0,10.89,0.4548,1.0455,0,0,0
57768,11,34404,31541280,2,39,6.1202,2.5695,5.9662,0.0,2.191,0,126,7,0,2,0,0,5328,18432,77824,1024,112392,0.2368,3537.4545,3509.4545,0,0,0,0,0,0,1,1,0,5016,0,1,17832,55.41,0.231,0.606,3,0,0
13312,5,332,25116,3,783,5.759,2.9678,6.1717,0.0,2.5392,0,29,2,0,1,0,0,4096,8192,28672,1024,67789,0.2857,2457.6,2628.8,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,0.2838,0.7008,1,0,0
88960,4,332,1267548724,2,258,6.3995,5.7841,6.5086,5.1229,0.6501,0,149,6,10,3,0,24,49389,51200,94208,1024,151283,0.5435,20480.0,20612.25,1,0,0,0,0,1,1,0,1,23420,0,0,6016,16.24,0.5407,1.0615,0,0,0
96336,6,332,1492824904,2,258,6.455,4.4197,6.6127,1.4312,2.0185,0,66,2,0,2,0,0,5222,43008,106496,1024,116916,0.4038,14165.3333,14393.1667,1,1,0,0,0,1,1,0,1,12920,0,0,10320,9.1,0.4003,1.098,1,0,0
166048,3,332,1398849588,3,258,5.8891,3.4801,5.8084,0.1019,2.4451,0,1,1,0,0,0,0,164270,156160,188416,512,170601,0.8288,52906.6667,52682.6667,1,1,0,0,0,1,1,0,1,1952,0,0,6816,12.08,0.8284,0.6587,0,0,0
50048,11,34404,0,2,39,5.981,2.478,5.8486,0.0,2.1071,0,114,11,0,2,0,0,5328,12288,65536,1024,84015,0.1875,2839.2727,2749.0909,0,0,0,0,0,0,1,1,0,5000,0,1,17792,56.4,0.1803,0.5892,3,0,0
89656,11,34404,0,2,39,5.5896,2.4478,6.0882,0.0,2.1211,0,158,13,0,2,0,0,5328,20480,102400,1024,91671,0.2,6237.0909,6263.6364,0,0,0,0,0,0,1,1,0,5000,0,1,20024,56.4,0.1998,0.6132,3,0,0
319488,4,332,1336765760,2,303,5.5923,3.3655,5.6755,1.0318,1.8459,0,59,4,1,1,0,0,12278,12288,319488,4096,362467,0.0385,78848.0,76251.0,0,0,0,1,0,0,1,0,0,293944,0,0,0,14.05,0.0267,0.5774,0,0,0
1034016,7,34404,1499373651,3,34,6.4018,4.8701,6.385,1.6854,1.4366,0,219,5,0,2,4,0,636832,720896,1064960,1024,1085058,0.6769,146578.2857,149217.1429,1,1,0,0,0,1,1,0,1,920,0,0,6944,8.89,0.6769,0.9945,1,0,0
1346648,3,332,1328930439,2,258,6.4103,3.4572,6.4322,0.0098,2.6431,0,1,1,0,0,0,0,1314302,1306624,1343488,4096,1355100,0.9726,442368.0,439597.3333,1,1,0,0,0,1,1,0,1,12664,0,0,15448,14.29,0.9722,0.5918,0,0,0
107520,5,332,119812,3,783,6.4981,3.2173,6.4282,0.0,2.7072,0,90,2,0,1,0,0,4096,87040,122880,1024,169518,0.7083,21299.2,21644.0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,0.7061,0.7062,1,0,0
88200,11,34404,8304672,2,39,5.4757,2.6392,5.9315,0.0,2.2885,0,176,13,0,2,0,0,5328,31744,106496,1024,142388,0.2981,6050.9091,6169.8182,0,0,0,0,0,0,1,1,0,5008,0,1,20616,56.14,0.2966,0.6986,3,0,0
21504,5,332,33384,3,783,5.9257,2.8957,6.1713,0.0,2.4878,0,41,3,0,1,0,0,4096,14848,36864,1024,38122,0.4028,4096.0,3887.2,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,0.3939,0.6608,1,0,0
142848,6,34404,1484588931,3,34,6.0429,4.6472,6.082,3.0546,1.0291,0,326,4,0,0,0,0,89580,87040,163840,1024,163640,0.5312,23637.3333,23381.6667,1,1,0,0,0,0,1,0,1,964,0,0,0,9.36,0.5304,0.9007,0,0,0
49712,11,34404,28108816,2,39,6.0236,2.4775,5.9294,0.0,2.1562,0,129,10,0,2,0,0,5328,11264,65536,1024,92708,0.1719,2746.1818,2734.1818,0,0,0,0,0,0,1,1,0,4984,0,1,18480,55.51,0.1713,0.5946,3,0,0
35480,3,332,1395911812,3,270,4.2592,1.9011,4.5077,0.0131,1.904,0,1,1,0,0,0,0,23646,16384,40960,4096,51114,0.4,8192.0,5528.0,1,0,0,0,0,1,1,0,1,1112,0,0,6808,12.17,0.3774,0.406,0,0,0
636416,3,332,1457577336,2,34,7.0511,4.7314,7.0584,0.0815,3.2879,2,1,1,0,0,0,0,330142,322048,663552,512,0,0.4853,211968.0,211669.3333,1,1,0,0,0,1,1,0,1,313040,0,0,0,10.22,0.4852,0.6741,0,0,0
208384,9,34404,0,3,559,6.2693,3.1704,6.2695,0.0,2.328,0,318,6,0,2,0,0,5376,141824,245760,1024,229737,0.5771,23040.0,24045.3333,0,0,0,0,0,0,0,1,0,0,0,1,0,56.4,0.5767,0.7804,2,0,0
550128,5,332,1503984615,2,290,5.3121,5.1702,6.6173,3.1813,1.4217,0,105,1,0,3,0,62,52995,177152,565248,1024,555742,0.3134,108544.0,110138.2,1,1,0,0,0,1,1,0,1,293680,0,0,6384,8.75,0.3131,1.286,0,0,0
109568,5,332,123676,3,783,6.4561,3.1874,6.3827,0.0,2.6855,0,61,3,0,1,0,0,4096,93184,126976,1024,150997,0.7339,21708.8,22255.2,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,0.7333,0.6996,1,0,0
79872,6,332,1436498918,3,258,6.7008,3.8836,6.8523,0.1145,2.6909,0,65,19,0,1,0,2,10688,9216,110592,1024,80639,0.0833,13141.3333,15065.3333,1,1,0,0,0,1,1,0,1,64488,1,0,0,10.89,0.0797,4.9685,1,0,0
40128,3,332,1464734746,3,34,6.5519,3.4092,5.7937,0.0815,2.4255,0,1,1,0,0,0,0,28526,20480,49152,512,103194,0.4167,7850.6667,7553.3333,1,1,0,0,0,1,1,0,1,2292,0,0,16064,9.99,0.4141,0.6376,0,0,0
55808,7,34404,1436498076,3,34,5.8401,2.7763,6.1697,0.3014,2.1498,0,111,27,3,0,0,6,40880,39424,77824,1024,85087,0.5066,7826.2857,7688.5714,1,1,0,0,0,1,1,0,1,2064,0,0,0,10.89,0.5047,1.0627,1,0,0
102336,5,332,1343345231,3,290,6.6587,4.7657,6.5467,2.723,1.3865,0,159,3,0,2,0,0,64769,62976,249856,1024,143649,0.252,17100.8,47310.4,1,1,0,0,0,1,1,0,1,11604,0,0,15808,13.84,0.251,60.2852,0,0,0
62224,11,34404,34332176,2,39,6.0844,2.6185,5.9398,0.0,2.2021,0,168,11,0,2,0,0,5328,18432,110592,1024,98961,0.1667,3723.6364,6498.1818,0,0,0,0,0,0,1,1,0,5016,0,1,20240,55.32,0.1638,0.6328,3,0,0
397824,9,34404,0,3,559,6.2681,3.0997,6.2862,0.0,2.415,0,158,6,0,2,0,0,5376,302592,425984,1024,399496,0.7103,44088.8889,44653.7778,0,0,0,0,0,0,0,1,0,0,0,1,0,56.4,0.7098,0.7498,2,0,0
243696,6,34404,1501533300,2,34,6.0586,4.7345,6.3196,3.2401,1.0014,0,107,4,0,2,0,0,82776,152576,262144,1024,258678,0.582,39168.0,40522.0,1,1,0,0,0,1,1,0,1,1448,0,0,7664,8.82,0.5801,1.1597,0,0,0
108232,11,34404,20396064,2,39,6.1342,2.8716,6.0363,0.0,2.2504,0,273,15,0,2,0,0,5328,49664,122880,1024,112610,0.4042,7447.2727,7605.4545,0,0,0,0,0,0,1,1,0,5008,0,1,25288,55.76,0.4037,0.6905,3,0,0
58832,11,34404,27428896,2,39,6.0679,2.5911,5.9724,0.0,2.1996,0,147,12,0,2,0,0,5328,17408,77824,1024,106452,0.2237,3490.9091,3521.8182,0,0,0,0,0,0,1,1,0,5008,0,1,19408,55.54,0.2193,0.6016,3,0,0
94920,11,34404,25061408,2,39,6.0887,2.8065,5.9543,0.0,2.2132,0,241,12,0,2,0,0,5328,38912,155648,1024,110292,0.25,6376.7273,10580.7273,0,0,0,0,0,0,1,1,0,5032,0,1,23752,55.61,0.247,0.6809,3,0,0
75536,11,34404,36107680,2,39,6.2491,2.6795,6.1006,0.0,2.2402,0,125,10,0,2,0,0,5328,36352,90112,1024,116736,0.4034,5120.0,5139.2727,0,0,0,0,0,0,1,1,0,4992,0,1,18192,55.26,0.4015,0.6341,3,0,0
196400,5,332,1494884055,3,258,6.3251,5.1519,6.3218,3.583,1.0212,0,114,5,0,2,0,0,60571,67072,192512,1024,234348,0.3484,35840.0,35867.8,1,1,0,0,0,1,1,0,1,1720,0,0,16176,9.03,0.3482,1.1041,0,0,0
1523704,3,332,1494518681,2,258,5.861,3.3595,5.8437,0.0815,2.4184,0,1,1,0,0,0,0,1513214,1505280,1531904,512,1570441,0.9826,502442.6667,502172.6667,1,1,0,0,0,0,1,0,1,1478,0,0,15864,9.05,0.9825,0.6618,0,0,0
121856,5,332,136206,3,783,6.4546,3.2789,6.36,0.0,2.727,0,98,3,0,1,0,0,4096,107008,139264,1024,157585,0.7684,24166.4,24074.4,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,0.7652,0.7353,1,0,0
85504,5,332,1465051105,2,258,6.0936,4.6699,6.4773,2.112,1.4621,0,80,2,0,2,0,0,9843,44032,102400,1024,124531,0.43,16896.0,18172.4,1,1,0,0,0,1,1,0,1,20644,0,0,0,9.98,0.4281,1.3488,0,0,0
22016,5,332,33368,3,783,6.0268,2.967,6.2048,0.0,2.5508,0,39,3,0,1,0,0,4096,14848,36864,1024,83463,0.4028,4198.4,4068.0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,0.3982,0.6806,1,0,0
670048,11,332,1267348437,2,258,6.6186,4.7025,6.8064,0.8789,1.9559,0,465,11,43,3,0,45,573392,595456,700416,1024,731260,0.8501,60276.3636,60652.3636,1,0,0,0,0,1,1,0,1,15960,0,0,5984,16.25,0.8471,0.8026,7,0,0
426696,6,332,1494884582,2,258,6.4933,4.5251,6.48,1.4913,1.7418,0,120,6,1,5,0,0,141357,239616,434176,1024,430948,0.5519,68266.6667,69616.6667,1,1,0,0,0,1,1,0,1,1648,0,0,16072,9.03,0.5518,1.021,1,0,0
51016,2,34404,1217329007,3,302,5.2206,3.6439,5.3554,1.9324,1.7115,0,0,0,0,0,0,0,0,36864,57344,4096,61136,0.6429,20480.0,18975.0,1,1,0,0,0,1,1,0,0,1576,0,0,5960,17.83,0.6343,0.6857,0,0,0
322120,3,332,1461235706,2,258,5.893,3.8308,5.7349,0.098,2.6396,0,1,1,0,0,0,0,95854,88064,335872,512,359375,0.2622,103765.3333,103314.6667,1,1,0,0,0,0,1,0,1,222264,0,0,10312,10.1,0.261,0.6723,0,0,0
33232,3,332,1343343651,3,258,6.6146,3.1161,5.7272,0.0815,2.3242,0,1,1,0,0,0,0,22430,14336,40960,512,38271,0.35,5632.0,5288.0,1,1,0,0,0,1,1,0,1,1608,0,0,15824,13.84,0.3478,0.6007,0,0,0
53248,9,34404,16900,3,559,5.9949,2.9357,6.2695,0.0,2.1115,0,64,2,0,1,0,0,5376,38400,86016,1024,95007,0.4464,5802.6667,6171.1111,0,0,0,0,0,0,0,1,0,0,0,1,0,56.4,0.4455,0.7044,2,0,0
36864,3,332,1430976848,3,270,3.8244,2.2837,4.942,0.0131,2.0308,0,1,1,0,0,0,0,28910,24576,49152,4096,64534,0.5,10922.6667,7421.3333,1,1,0,0,0,1,1,0,1,1528,0,0,0,11.06,0.4216,0.4064,0,0,0
39424,5,332,53920,3,783,6.3115,3.0556,6.3251,0.0,2.5943,0,48,3,0,1,0,0,4096,31744,57344,1024,92100,0.5536,7680.0,7572.8,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,0.5495,0.7093,1,0,0
83032,5,332,1500533125,2,258,6.1439,4.7703,6.138,2.6239,1.288,0,170,9,7,2,0,0,31680,48640,86016,1024,104244,0.5655,15052.8,15377.8,1,1,0,0,0,1,1,0,1,4020,0,0,6744,8.86,0.5625,1.3965,0,0,0
35328,7,34404,1436499272,2,34,5.8899,3.1879,6.1344,0.0,2.1506,0,83,10,1,1,0,0,20128,18432,57344,1024,47512,0.3214,4900.5714,4937.2857,1,1,0,0,0,1,1,0,1,4920,1,0,0,10.88,0.3196,1.2973,1,0,0
107496,3,332,1343348681,3,258,5.9829,3.1574,5.672,0.0815,2.3166,0,1,1,0,0,0,0,96766,89088,114688,512,153966,0.7768,30549.3333,30114.6667,1,1,0,0,0,1,1,0,1,1752,0,0,15336,13.84,0.7724,0.6244,0,0,0
57512,11,34404,30681120,2,39,6.1592,2.6542,6.0052,0.0,2.189,0,121,11,0,2,0,0,5328,18432,77824,1024,114963,0.2368,3490.9091,3499.2727,0,0,0,0,0,0,1,1,0,4992,0,1,18088,55.43,0.2341,0.6275,3,0,0
60128,11,34404,36251680,2,39,6.1854,2.5879,6.1632,0.0,2.1558,0,123,10,0,2,0,0,5328,21504,77824,1024,63577,0.2763,3723.6364,3690.1818,0,0,0,0,0,0,1,1,0,5048,0,1,18144,55.26,0.274,0.6107,3,0,0
53856,11,34404,20219936,2,39,6.1724,2.584,6.1159,0.0,2.2045,0,113,10,0,2,0,0,5328,16896,73728,1024,107638,0.2292,3211.6364,3224.3636,0,0,0,0,0,0,1,1,0,5000,0,1,17504,55.76,0.2267,0.6202,3,0,0
49152,5,332,1436499244,3,258,6.3383,5.0458,6.4923,3.0697,1.2793,0,145,22,20,0,0,0,38816,36864,90112,1024,87301,0.4091,9625.6,15692.8,1,1,0,0,0,1,1,0,1,1976,1,0,0,10.88,0.4066,7.0573,0,0,0
40448,9,34404,0,3,559,5.7495,2.581,5.9657,0.0,2.2211,0,162,6,0,1,0,0,5376,17920,69632,1024,97947,0.2574,4380.4444,4387.1111,0,0,0,0,0,0,0,1,0,0,0,1,0,56.4,0.253,0.6362,2,0,0
88664,5,34404,1328933601,2,34,6.5296,3.649,6.2938,1.2017,1.9146,0,149,11,4,2,4,1,21932,65024,94208,1024,97819,0.6902,14438.4,16383.8,1,1,0,0,0,1,1,0,1,2088,0,0,15448,14.29,0.6861,5.1873,0,0,0
278016,9,34404,291196,3,559,5.9372,2.9463,5.8114,0.0,2.2806,0,250,3,0,1,0,0,5376,232448,307200,1024,282731,0.7567,30776.8889,31047.1111,0,0,0,0,0,0,0,1,0,0,0,1,0,56.4,0.756,0.7424,2,0,0
15872,5,332,29338,3,783,5.5204,2.855,5.8733,0.0,2.4185,0,45,3,0,1,0,0,4096,8192,32768,1024,56776,0.25,2969.6,2786.4,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,0.2412,0.6995,1,0,0
18944,9,34404,0,3,559,4.9779,2.2545,5.8691,0.0,1.9847,0,62,4,0,1,0,0,5376,9216,49152,1024,46102,0.1875,1991.1111,1986.6667,0,0,0,0,0,0,0,1,0,0,0,1,0,56.4,0.179,0.5886,2,0,0
208896,4,332,1382562356,3,271,6.4379,3.8038,6.6276,0.0,2.4755,0,99,2,0,3,0,0,117228,159744,217088,4096,0,0.7358,51200.0,50927.5,0,0,0,0,0,0,0,1,0,0,0,1,0,12.59,0.7269,0.9517,0,0,0
91936,5,34404,1197057986,3,35,6.1711,4.4912,6.3071,2.031,1.4078,0,87,4,0,2,0,0,9536,56832,106496,1024,102449,0.5337,17100.8,18741.4,0,0,0,0,0,1,1,0,0,1804,0,0,5408,18.47,0.5329,1.2795,0,0,0
580264,5,34404,1310437039,2,35,6.1364,5.042,6.2825,3.4125,0.9904,0,342,13,3,4,0,2,170656,267264,598016,1024,593699,0.4469,111001.6,115481.4,0,0,0,0,0,1,1,0,0,161456,0,0,24232,14.88,0.4461,1.355,0,0,0
124872,6,332,1343345240,3,290,6.2396,3.5743,5.894,0.0,2.3541,0,127,5,0,2,0,0,94052,92672,126976,1024,170062,0.7298,18005.3333,18100.8333,1,1,0,0,0,1,1,1,1,1476,0,1,15816,13.84,0.7288,1.4804,0,0,0
624328,2,332,1504844043,2,8450,3.4198,2.1202,3.2142,1.0263,1.0939,0,0,0,0,0,0,0,0,0,618496,512,626439,0.0,303872.0,303568.0,1,1,0,0,0,1,1,0,0,607024,0,0,16072,8.72,0.0,0.6092,0,0,0
21504,5,332,33440,3,783,5.9818,3.0277,6.1255,0.0,2.5526,0,48,3,0,1,0,0,4096,15360,36864,1024,78283,0.4167,4096.0,3951.2,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,0.4039,0.7042,1,0,0
79360,6,34404,1436498159,2,34,5.8105,4.4464,6.1272,3.124,0.8785,0,129,20,7,1,0,0,45056,47616,94208,1024,84517,0.5054,13056.0,13119.6667,1,1,0,0,0,1,1,0,1,5640,0,0,0,10.89,0.5006,1.1316,0,0,0
62464,5,332,86790,3,783,6.3603,3.1813,6.2554,0.0,2.6516,0,59,2,0,1,0,0,4096,47616,90112,1024,124255,0.5284,12288.0,14616.0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,0.5256,0.7353,1,0,0
204288,9,34404,220036,3,559,6.8387,3.0863,7.1684,0.0,2.6172,1,153,5,0,1,0,0,5376,88576,233472,1024,251867,0.3794,22584.8889,22952.8889,0,0,0,0,0,0,0,1,0,0,0,1,0,56.4,0.3774,0.7012,2,0,0
258240,5,332,1439585794,3,258,5.961,4.6634,6.6094,1.6778,1.6177,0,102,3,0,2,0,0,25702,136192,270336,1024,303498,0.5038,49868.8,50909.2,1,1,0,0,0,1,1,0,1,1936,0,0,7872,10.79,0.5026,1.0149,0,0,0
82944,5,332,1436499016,2,258,7.1291,4.2737,7.2731,0.1833,2.331,1,28,8,0,0,0,0,5824,3584,98304,1024,111298,0.0365,16384.0,16253.2,1,1,0,0,0,1,1,0,1,75536,1,0,0,10.89,0.0337,1.0092,0,0,0
121344,6,34404,1484588937,2,34,5.951,4.8234,6.0686,3.1299,0.9449,0,664,8,0,0,0,0,46500,44544,135168,1024,168200,0.3295,20053.3333,19760.1667,1,1,0,0,0,0,1,0,1,964,0,0,0,9.36,0.3259,0.9113,0,0,0
1734000,4,332,1269963127,2,258,6.6456,5.6617,6.6868,3.0259,1.5255,0,830,11,40,4,0,499,7460,1035776,1765376,1024,1777821,0.5867,431744.0,438779.75,1,0,0,0,0,1,1,0,1,546424,0,0,6000,16.16,0.5864,1.0899,0,0,0
55872,11,34404,8032992,2,39,6.1358,2.5216,6.0681,0.0,2.1612,0,120,10,0,2,0,0,5328,17920,7696384,1024,71756,0.0023,3351.2727,696375.6364,0,0,0,0,0,0,1,1,0,5000,0,1,17984,56.15,0.0023,0.5935,3,0,0
1322496,6,34404,1477375682,2,34,6.2942,5.6745,7.4924,4.3255,1.0754,1,611,19,13,2,0,0,804080,844800,1339392,1024,1363406,0.6307,220245.3333,220694.0,1,1,0,0,0,1,1,0,1,106320,0,0,0,9.59,0.6306,1.015,0,0,0
34144,1,332,1269487059,2,8450,5.9972,5.4926,5.4926,5.4926,0.0,0,0,0,0,0,0,0,0,0,32768,512,84885,0.0,27648.0,27336.0,0,0,0,0,0,0,1,0,0,27336,0,0,5984,16.18,0.0,0.9887,0,0,0
56624,11,34404,88,2,39,6.0401,2.4924,5.8807,0.0,2.159,0,134,10,0,2,0,0,5328,16896,73728,1024,112288,0.2292,3351.2727,3295.6364,0,0,0,0,0,0,1,1,0,4984,0,1,18736,56.4,0.2252,0.5934,3,0,0
363944,6,34404,1479538845,3,34,6.0412,5.0268,6.3525,4.1411,0.7131,0,242,11,10,1,0,0,183248,187392,356352,1024,412511,0.5259,56917.3333,57048.1667,1,1,0,0,0,1,1,0,1,2632,0,0,21416,9.52,0.5253,0.9742,0,0,0
55152,11,34404,131104,2,39,5.9427,2.4795,5.893,0.0,2.1487,0,129,10,0,2,0,0,5328,14336,73728,1024,59838,0.1944,3258.1818,3208.0,0,0,0,0,0,0,1,1,0,5024,0,1,18288,56.4,0.1935,0.637,3,0,0
68096,6,332,1482201873,2,258,6.261,4.0206,6.5666,0.3936,2.2481,0,142,16,10,1,0,0,44317,44544,86016,1024,0,0.5179,11178.6667,11114.3333,1,1,0,0,0,1,1,0,1,5472,0,0,0,9.44,0.5152,1.1189,1,0,0
1202385,8,332,1459953545,2,33167,6.3676,3.3894,6.4745,0.0,2.641,0,523,24,0,4,0,0,1054060,1047040,1232896,1024,0,0.8493,147328.0,150227.5,1,1,0,0,0,0,1,1,0,103424,0,1,22737,10.14,0.8488,0.8275,1,0,0
145920,9,34404,0,3,559,5.6875,2.9257,5.5961,0.0,2.2137,0,243,4,0,1,0,0,5376,114688,204800,1024,174756,0.56,16099.5556,19798.6667,0,0,0,0,0,0,0,1,0,0,0,1,0,56.4,0.5584,0.7587,2,0,0
